Input_1,Input_2,Input_3
0.8026939598215399,0.4840576606988949,0.8102056406229774
0.2904920345488233,0.814588926038543,0.9011347425578073
0.04575430288955501,0.37562203766172314,0.7000915390124063
0.4967486193940432,0.8545422386441746,0.9218429759731708
0.24272772781378404,0.5947674825103596,0.5533078665456348
0.3923901265293157,0.94918120301991,0.8165889940263734
0.9025657560882042,0.38903775059825896,0.004773945219814113
0.9705500091493288,0.37643419937032746,0.70234693227313
0.9132167136226046,0.13666675177175625,0.5707167579555362
0.6046738890653892,0.2955775042886776,0.041033121111020976
0.7261488290420615,0.07982560307648306,0.6936838198667933
0.44715947609193707,0.4979449557665382,0.10983995588194828
0.805525635439385,0.060479030562322955,0.6226584208316952
0.7944252683885972,0.3200768275988171,0.8210493336142776
0.6885095014037944,0.34168209553196505,0.054721366521699066
0.6248557425249986,0.5670566759142225,0.6811416306288219
0.4754998578328371,0.37793898004742604,0.8101360276446244
0.36438116151511624,0.4351626021360137,0.3813238206072573
0.39834285396981634,0.6318622192026154,0.24256128647624553
0.7022894065592971,0.4052935087263178,0.09286516615300405
0.60695710516403,0.7905077931000466,0.5087980116282452
0.48005038709351466,0.8914411004544778,0.782639343207383
0.7990731924655544,0.06911620648885003,0.9183541791605436
0.37971140497983846,0.565225902919721,0.5024344399397999
0.9864497067090239,0.27986330067478216,0.39671400826924547
0.6242385688758174,0.9882241730373597,0.4693439345059326
0.06389264024967423,0.2615212851672943,0.3806019480162364
0.8063776660835187,0.5618573429535407,0.8413545420600119
0.9795032710021297,0.0024350881769225063,0.8437750123033602
0.05817804765407958,0.5433557431454936,0.939343039950213
0.6954355524935926,0.3955383873307911,0.9014617583766426
0.5550844548864492,0.42824300436909535,0.5574825070163439
0.947134309028474,0.4215334329608385,0.8396685936489102
0.5991495862844368,0.8918628759762729,0.38091418447854797
0.5051792479314543,0.6385325335155144,0.98880434679791
0.10539227662830536,0.5295880767350429,0.8743197048833324
0.6846667119863621,0.03268949969194901,0.23726793866222295
0.17680598937480319,0.7039994120869922,0.5313524925506641
0.3032856686918701,0.9985010605651121,0.6470087894457138
0.57036600996179,0.24860604940130787,0.7869809244692465
0.03299861670544224,0.36262864023494085,0.30097297299038495
0.37140740730273025,0.7559005985908914,0.7533186511852011
0.6816321484631137,0.27295284325651675,0.68983820470046
0.8528576326705793,0.607383520102175,0.670942802855759
0.21239229031282303,0.7322096915743307,0.9838020786253401
0.9210157494275196,0.04586520464600613,0.8024524133336397
0.31958557234557905,0.9700541998173748,0.620521183570335
0.22722281665873445,0.5465984403260511,0.5283501850961475
0.6325715514602376,0.6917116920777002,0.11764825323055672
0.5637082260544622,0.9730475528998465,0.11839389937727363
0.607834943798991,0.27710613167652043,0.3359905027422719
0.5725638641402706,0.057940477352005415,0.3281555570270643
0.42095911985526735,0.41837607457895903,0.9453336725361507
0.8361395621304151,0.5275828176451123,0.6327084776608861
0.22495930310480766,0.9637186261412236,0.14409806125781244
0.25124118196511097,0.4470318746782671,0.8876890742017427
0.32559395989060225,0.7675466816906874,0.2727098065783544
0.4367053612955358,0.9838629609645341,0.6039348605045332
0.056932843391161336,0.9100200343560515,0.26346300805044487
0.40939988110600223,0.7008368665566609,0.5106661256403314
0.1065998707733084,0.1972343415576624,0.2964138580831716
0.7663886724884937,0.9816726382553412,0.8457567274534087
0.9443247601643338,0.17481753409309803,0.883989272916731
0.7329143612090676,0.13973353762861818,0.45752903504794584
0.26223946348827615,0.6616111237391343,0.028325301183433904
0.06909385419467329,0.1503381617879045,0.8059493623755555
0.718085545289518,0.2412888354500199,0.9742211059023744
0.4837152859475397,0.2819200164117051,0.6371151940461663
0.7082073351850277,0.9014148425805172,0.042082627630899816
0.4326494187328485,0.41787724895315687,0.8776397517401463
0.9097336563123032,0.4438325717757748,0.7086817851104271
0.14109538421976425,0.506978690027941,0.18713577067119824
0.9370354230251798,0.17046486650767978,0.9164773440615578
0.9324294284912272,0.3640963751329624,0.25389067787198394
0.34404566041152446,0.1154717996384419,0.7181969888745909
0.14161139512270426,0.9388759884215989,0.5895313551081502
0.6685040818138523,0.7075438408597152,0.07077807230017119
0.7353281961923858,0.40264060447057576,0.17737181944548785
0.13365646350096694,0.8179764776646693,0.45136149553667765
0.0021338772395330663,0.2453265666778926,0.6822111412933225
0.46544867168922066,0.7563449465141093,0.9686192949031429
0.3849387437752411,0.6023183911240105,0.9360564956963128
0.9883625604022358,0.6050264862209638,0.1279010409798242
0.2735133618042767,0.6237473451374547,0.9524066250490097
0.944749697663885,0.5012466797397557,0.9903250066233928
0.9052179311119555,0.46825069094035454,0.6176145020809631
0.6743850257181896,0.3169591402407314,0.38690508731941115
0.5089051065489444,0.22858611025167397,0.20733765456995923
0.25733900392810827,0.3788565922748139,0.16021090489848688
0.08880490072742403,0.35386795662842746,0.7336639137634939
0.6300538360603397,0.9093174940079279,0.4440496225080593
0.5528171070127084,0.8695322185489974,0.8038965172260625
0.08839288403805923,0.9335955212349669,0.3028492147356342
0.1633569081816244,0.3219240830094846,0.9366937944838465
0.5877720841774189,0.5838390641171934,0.4202804767989877
0.5426102182083384,0.8828036660699968,0.5885491156645833
0.700426756830444,0.5147354741554379,0.9352549595875814
0.05956555263083824,0.39097530502282996,0.8382322728424295
0.7375436490069008,0.23941495479517344,0.18035775545552923
0.39177052452608024,0.7443424388159886,0.5174429855393494
0.6225167824610274,0.2622568125715398,0.3959864852711639
0.3321035574663434,0.3521963155566224,0.816347254838043
0.014912986540728923,0.8882423999074487,0.7750232673724974
0.2763408879947012,0.24925509899564868,0.5481674393796692
0.5969550666361225,0.9035010609821713,0.752267573085836
0.5723833704149067,0.4612801470797505,0.805455978101327
0.4288248291071929,0.9872574605357822,0.6200769742259667
0.2149779640112509,0.8733757116182945,0.5478436683394904
0.6150583987962149,0.023684279353468285,0.2725116190961321
0.7052159140119858,0.8410047452367536,0.5002450663878593
0.39276236396207104,0.8729475653212531,0.7196874834044673
0.49684437144000704,0.9627417649140769,0.7108872888686761
0.19597150542007935,0.2566547858102462,0.3195340572821556
0.9913774826491304,0.04376995298999403,0.9252185420809452
0.544932543463866,0.42372924683703833,0.4368405759981455
0.4146767282853838,0.8645324095831777,0.1738671508452836
0.7025375004490525,0.37259875717899094,0.2700141338649
